id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,description,date_publication,url,source,scraped_at
9c70a604cefda31cf9e5253e6c08f0b2,"Hv Cable Jointing Team Lead - Laboratory & Field Operations (A)| Region: Zurich, Switzerland",CONCAPE,Cologne,,CDI,,,"Management, Team Leader","You are the technical backbone of HV cable jointing operations, in the lab and in the field. You lead a team of jointers, coordinate high-voltage cable installations and testing up to 500 kV, and ensure every jointing activity meets the highest standards of quality and safety. This role sits at the intersection of hands-on execution, team leadership, and cross-functional collaboration with R&#x26;D and Project Management. Tasks Lead and coordinate a team of jointers acro",1970-01-01,https://www.arbeitnow.com/jobs/companies/concape/hv-cable-jointing-team-lead-laboratory-field-operations-a-region-zurich-switzerland-cologne-147654,arbeitnow,2026-05-05T11:49:53.155813+00:00
58bc5eb3147fd3816f5bb922411a8d13,Senior Python Developer - Django (M/W/D),sync.blue® GmbH,Haltern Am See,,REMOTE,,,"Remote, Software Development","Du arbeitest strukturiert, behältst auch in komplexen Situationen den Überblick und hast Freude daran, Software gründlich zu prüfen, zu testen und zuverlässig zu deployen? Dann passt du perfekt zu uns. Wir suchen einen Senior Python Developer, der gemeinsam mit Produktmanagement und Entwicklern die Qualität unseres Kernprodukts sicherstellt und kontinuierlich weiterentwickelt. In dieser Rolle übernimmst du die technische Verantwortung für saubere Integrationen, zuverlässige Deployments",1970-01-01,https://www.arbeitnow.com/jobs/companies/syncblue-gmbh/senior-python-developer-django-haltern-am-see-16238,arbeitnow,2026-05-05T11:49:53.155813+00:00
26822e3363d8404fc56b5139ac7267f3,"Product Line Manager Defense Applications (A) | Region: Lausanne, Switzerland",CONCAPE,Augsburg,,CDI,,,Engineering,"You take end-to-end ownership of a dedicated product portfolio in the defense segment, from strategic positioning to market execution. At the interface of engineering, commercial strategy, and key account management, you ensure that products meet both technical requirements and business objectives. You translate innovation roadmaps into market-ready solutions and actively drive growth in powertrain and defense-related applications. Tasks Full lifecycle ownership of an as",1970-01-01,https://www.arbeitnow.com/jobs/companies/concape/product-line-manager-defense-applications-a-region-lausanne-switzerland-augsburg-48930,arbeitnow,2026-05-05T11:49:53.155813+00:00
da744d7de141a4346db0c0af8bbee23d,Senior Game Engineer,Companion Group Ltd,Remote,,CDI,,,"Information technology, professional","Companion Group is a AAA co-development gaming studio with a globally distributed and fully remote setup, renowned for its adeptness in overcoming the most intricate challenges in multiplayer game development. Our reputation precedes us as an excellent choice for clients aspiring to elevate their latest multiplayer titles, enabling scalability in player numbers, maximising player density, and crafting immersive gameplay experiences.</p",1970-01-01,https://www.arbeitnow.com/jobs/companies/companion-group-ltd/remote-senior-game-engineer-379845,arbeitnow,2026-05-05T11:49:53.155813+00:00
e2477904c5486058a8c55cd61f57bd37,Senior Gtm Strategy Manager (All Genders),clockin GmbH,Münster,,CDI,,,"Consulting, bachelor's degree","Du bist das verbindende Glied zwischen Product, Marketing, Sales und Customer Success, arbeitest direkt mit dem C-Level und sorgst dafür, dass unsere wichtigsten Releases mit vollem Impact ankommen.Über 8.000 kleine Unternehmen nutzen clockin, um ihren Betrieb zu organisieren – vom Handwerksbetrieb über den Pflegedienst bis zum Restaurant. Wir wachsen schnell: neue Module, neue Branchen, neue Use Cases - in im",1970-01-01,https://www.arbeitnow.com/jobs/companies/clockin-gmbh/senior-gtm-strategy-manager-all-genders-munster-346718,arbeitnow,2026-05-05T11:49:53.155813+00:00
e2ab06a63ddfbc0291e095c4a32c8828,Kanzleimanager (M/W/D),Kaufmann & Kaufmann Steuerberater Partnerschaft mbB,Biberach,,CDI,,,Administration,"Wir stellen uns dir vor. Eine Kanzlei, vielschichtige Leistungsbereiche und über 40 Teammitglieder - was wie eine klassische mittelständische Steuerberatungs- und Rechtsanwaltsgesellschaft klingen mag, ist bei genauerem Betrachten vielleicht doch etwas mehr. Wir sehen den Menschen vor den Zahlen, denken und handeln fortschrittlich und arbeiten kontinuierlich daran, uns als Kanzlei und Arbeitgeber sinnvoll weiterzuentwickeln. Wenn du aus Gründen wie fehlender Wer",1970-01-01,https://www.arbeitnow.com/jobs/companies/kaufmann-kaufmann-steuerberater-partnerschaft-mbb/kanzleimanager-biberach-469177,arbeitnow,2026-05-05T11:49:53.155813+00:00
7680d285cb27d5a45730374d8eb57541,Kanzleimanager (M/W/D),Kaufmann & Kaufmann Steuerberater Partnerschaft mbB,Kempten,,CDI,,,Administration,"Wir stellen uns dir vor. Eine Kanzlei, vielschichtige Leistungsbereiche und über 40 Teammitglieder - was wie eine klassische mittelständische Steuerberatungs- und Rechtsanwaltsgesellschaft klingen mag, ist bei genauerem Betrachten vielleicht doch etwas mehr. Wir sehen den Menschen vor den Zahlen, denken und handeln fortschrittlich und arbeiten kontinuierlich daran, uns als Kanzlei und Arbeitgeber sinnvoll weiterzuentwickeln. Wenn du aus Gründen wie fehlender Wer",1970-01-01,https://www.arbeitnow.com/jobs/companies/kaufmann-kaufmann-steuerberater-partnerschaft-mbb/kanzleimanager-kempten-41597,arbeitnow,2026-05-05T11:49:53.155813+00:00
8b07d07e2bc4c77f652ea1fd300eeaaf,Projektmanager Data Analytics / Data Science (All Gender),Actana Consulting Services GmbH,Munich,,CDI,,,Engineering,"Bist du bereit, als Projektmanager im Bereich Data Analytics und Data Science bei Actana Consulting Services GmbH durchzustarten? Unser Unternehmen ist bekannt für seine innovativen Lösungen und seinen Kunde-zentrierten Ansatz. In deiner Rolle wirst du die Möglichkeit haben, spannende Projekte zu leiten und mit modernsten Technologien zu arbeiten. Dabei unterstützt du unseren Kunden, datengetriebene Entscheidungen zu treffen und ihre Geschäftsprozesse zu optimieren. Wenn du ein Faible für Dat",1970-01-01,https://www.arbeitnow.com/jobs/companies/actana-consulting-services-gmbh/projektmanager-data-analytics-data-science-all-gender-munich-309422,arbeitnow,2026-05-05T11:49:53.155813+00:00
420924945e3f0b38494dab801bb97107,Werkstudent Im Marketing (M/W/D),Santos Grills GmbH,Cologne,,CDI,,,Marketing and Communication,"SANTOS sucht Verstärkung! Totale BBQ-Leidenschaft und purer Spaß am Genießen: Dafür steht die SANTOS Grills GmbH schon seit 2005, seit 2021 auch als Teil der globalen ZWILLING-Familie. Wir sind absolut grillverrückt und brennen für innovative Trends genauso wie für altbewährte Features. Erstklassige Qualität, faire Preise und ein Top-Kundenservice machen SANTOS Grills online und offline zu einen der führenden Grillfachhändler Deutschlands. Und wir haben weiterhin große Pläne! Dafür s",1970-01-01,https://www.arbeitnow.com/jobs/companies/santos-grills-gmbh/werkstudent-im-marketing-cologne-212120,arbeitnow,2026-05-05T11:49:53.155813+00:00
7a81f339d63add07ddd9e293dcca8ecb,Cloud/ Senior Cloud Architect,Steadman & Chase,Berlin,,CDI,,,System and Network Administration,"We are partnered with a global consultancy delivering large-scale cloud and platform transformations for enterprise organisations. This role is built for a senior technologist ready to combine architecture ownership, team leadership, and client advisory within complex multi-stakeholder environments. You will shape cloud strategy, lead engineering teams, and guide organisations through modernisation programmes that directly influence operational performance and scalability. Hiri",1970-01-01,https://www.arbeitnow.com/jobs/companies/steadman-chase/cloud-senior-cloud-architect-berlin-144224,arbeitnow,2026-05-05T11:49:53.155813+00:00
e73ffa9062782ddba3e5f42b63da71da,(Juinor) Manager Strategic Projects & Operations (M/F/D),Cashlink Technologies GmbH,Frankfurt Am Main,,REMOTE,,,"Remote, Project Management",Deine Aufgaben Du begleitest strategische Kundenprojekte von der ersten Beratung über das Projektmanagement bis hin zur erfolgreichen Durchführung von Proof of Concepts (POCs). Du verantwortest das Onboarding von Neukunden und stellst einen reibungslosen Start auf unserer Plattform sicher. Du steuerst das Partnermanagement entlang des gesamten Kundenlebenszyklus und bist die zentrale Schnittstelle für unsere Partner. Du unterstützt bei der Optimierung,1970-01-01,https://www.arbeitnow.com/jobs/companies/cashlink-technologies-gmbh/juinor-manager-strategic-projects-operations-frankfurt-am-main-58977,arbeitnow,2026-05-05T11:49:53.155813+00:00
2912537192582a4eff4cc5b5c3fcc2f3,Junior Social Media Manager Deutschland (M/W/D),Nailscamp GmbH,Saarbrücken,,CDI,,,Marketing and Communication,"Nailscamp ist ein E-Commerce-Unternehmen für Nagelkosmetik. Du findest uns unter unseren Marken Proglow oder Ongle24. Während Ongle24 zu den Marktführern in Frankreich und Belgien gehört, ist Proglow der „Rising Star“ unter den Nagelliebhabern in Deutschland. Unsere Mission: Profi-Gel-Kosmetik zu erschwinglichen Preisen. Luxus-Beauty muss nicht teuer sein! Zur Verstärkung unseres Teams suchen wir ab sofort einen kreativen Kopf für die",1970-01-01,https://www.arbeitnow.com/jobs/companies/nailscamp-gmbh/junior-social-media-manager-deutschland-saarbrucken-496290,arbeitnow,2026-05-05T11:49:53.155813+00:00
b3b26ed82d585d61e0978cb1d1d468f9,Fachinformatiker (M/W/D),eder - Agentur für Produktkommunikation,Ostfildern,,CDI,,,System and Network Administration,"In der Agentur eder legen wir bereits seit über 50 Jahren den Fokus auf professionelle Produktkommunikation. Für internationale Kunden aus der Automobil- und Industriebranche erschaffen wir State-of-the-Art Kommunikationsmittel für das digitale Vermarkten, Erklären und Verkaufen ihrer Produkte. Wir begeistern unsere Kunden mit der ganzen Vielfalt der digitalen Produktkommunikation. Von der CGI-Visualisierung von Stills und Animationen, virtuellen Produkterlebnissen, interaktiven Medien, Conte",1970-01-01,https://www.arbeitnow.com/jobs/companies/eder-agentur-fur-produktkommunikation/fachinformatiker-ostfildern-11973,arbeitnow,2026-05-05T11:49:53.155813+00:00
3c77a75f31c01d9c03d7318b86b99e66,Sales Account Executive (M/W/D),SAVVY® Telematic Systems AG,Düsseldorf,,CDI,,,"Management, Team Leader","Sales Account Executive (m/w/d) Industrial IoT | Telematik | SaaS | Rail &#x26; Chemical Logistics 📍 Schaffhausen (Schweiz) | Vollzeit | Europaweite Reisetätigkeit Warum diese Rolle interessant ist Du kennst den Markt für Telematik, IoT oder industrielle Softwarelösungen bereits – aber suchst mehr: mehr Einfluss auf Deals mehr Verantwortung mehr Geschwindigkeit in Ent",1970-01-01,https://www.arbeitnow.com/jobs/companies/savvy-telematic-systems-ag/sales-account-executive-dusseldorf-191926,arbeitnow,2026-05-05T11:49:53.155813+00:00
46ad99cea0d811d513d9e39b9024f696,Software Tester Testautomatisierung (M/W/D),MY Humancapital GmbH,Munich,,CDI,,,Software Development,"Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „Software Tester Testautomatisierung (m/w/d)“. Aufgaben Als Software Test Engineer (m/w/d) planen und entwickeln Sie strukturierte Testfälle auf Basis von Anforderungen Zudem führen Sie manuelle und automatisierte Tests sowie Regressionstests in komplexen Systemumgebungen durch Auch erstellen und pflegen Sie Testkonzepte,",1970-01-01,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-127117,arbeitnow,2026-05-05T11:49:53.155813+00:00
ef5cad9091c3fec7fe73265678cb8631,Senior Frontend-Entwickler Angular/Typescript (Ref.Nr.: 46660),Wavestone Germany AG,Berlin,,CDI,,,IT,"Wir suchen einen Senior Frontend-Entwickler für die Entwicklung eines zukunftsweisenden Gitter-Steuerungssystems. Die Rolle konzentriert sich auf die Erstellung komplexer, interaktiver Visualisierungen und Konfigurationswerkzeuge zur Unterstützung der Netzüberwachung und -steuerung in einer modularen Leitzentralen-Umgebung, und den Übergang von monolithischen Legacy-Anwendungen zu einer modernen, komponentenbasierten Architektur. Key Facts Start: 01.06.2026 Dur",1970-01-01,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-frontend-entwickler-angular-typescript-refnr-46660-berlin-254880,arbeitnow,2026-05-05T11:49:53.155813+00:00
3c9e4785fb05bfce72c4e2729d5fca26,Senior Java Cloud Backend Engineer (M/F/D) (Ref.Nr.: 46659),Wavestone Germany AG,Munich,,REMOTE,,,"Remote, IT","We are looking for a Developer (Nearshore) to further develop a master data solution in the after-sales domain, focused on managing battery systems, vehicle references, and logistics data. The role is ideal for candidates from nearshore countries who want to work on complex software architectures in a modern cloud infrastructure. Key Facts Start: 29.04.2026 Duration: not known Capacity: 100 % Employment type: Job site: Remote Job country: Deutsc",1970-01-01,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-java-cloud-backend-engineer-refnr-46659-munich-21429,arbeitnow,2026-05-05T11:49:53.155813+00:00
41ad26f846c89cd56e94a64d0d549855,Sap Co Consultant (M/F/D) (Ref.Nr.: 46657),Wavestone Germany AG,Munich,,REMOTE,,,"Remote, IT","We are looking for an experienced SAP CO consultant to support complex cost accounting processes and module integrations at locations in Romania or Poland. Key Facts Start: 04.05.2026 Dauer: Nicht bekannt Auslastung: 100 % Einsatzart: Einsatzort: Remote Einsatzland: Sonstiges Your tasks • Support and configuration of Product Costing, in particular standard costing and costing variants • Ensure seamless integration of bill of",1970-01-01,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/sap-co-consultant-refnr-46657-munich-487419,arbeitnow,2026-05-05T11:49:53.155813+00:00
0fefeac98d6a9c89cada4d3da5b9515a,Werkstudent Vertrieb / Finanzberatung (M/W/D) – Praxis Statt Theorie,Shereen Patzelt,Chemnitz,,CDI,,,"Finance, high school or equivalent","Du willst neben dem Studium mehr als nur einen Nebenjob?Du willst verstehen, wie Vertrieb und Einkommen wirklich funktionieren?Deine AufgabenUnterstützung im VertriebTeilnahme an TrainingsErste KundenkontakteVorbereitung von BeratungsgesprächenWas wir bieten<p style=""",1970-01-01,https://www.arbeitnow.com/jobs/companies/shereen-patzelt/werkstudent-vertrieb-finanzberatung-praxis-statt-theorie-chemnitz-149859,arbeitnow,2026-05-05T11:49:53.155813+00:00
402af02b1a90a1ec9208283befd3f1c4,Fachinformatiker Anwendungsbetreuung & Erp-Systeme (M/W/D),PolyTALENT GmbH,Saerbeck,,CDI,,,"Information technology, vocational","PolyTALENT unterstützt ein stark wachsenden Partner in Saerbeck bei der Besetzung dieser verantwortungsvollen Position als Fachinformatiker für Anwendungsentwicklung (m/w/d).BenefitsUnbefristete Festanstellung in einem wirtschaftlich stabilen, wachsenden Unternehmen30 Urlaubstage für verlässliche Er",1970-01-01,https://www.arbeitnow.com/jobs/companies/polytalent-gmbh/fachinformatiker-anwendungsbetreuung-erp-systeme-saerbeck-383740,arbeitnow,2026-05-05T11:49:53.155813+00:00
973cd67ddf3a27417f4db8428b6fb8a3,It-Rollout-/ Rechenzentrum-Techniker,ITconfig/all GmbH,Dresden,,CDI,,,Helpdesk,"Für ein groß angelegtes Hardware-Rollout-Projekt im Rechenzentrumsumfeld suchen wir mehrere IT-Techniker (m/w/d). Im Fokus stehen die Vorbereitung, der Transport sowie der fachgerechte Einbau von Server- und Storage-Systemen in einer hochverfügbaren Infrastruktur. Aufgaben Vorbereitung, Staging und Grundkonfiguration neuer Hardware am Projektstandort Auspacken, Inventarisierung und technische Erstprüfung der Systeme Vergabe von Management-IP-Adressen un",1970-01-01,https://www.arbeitnow.com/jobs/companies/itconfigall-gmbh/it-rollout-rechenzentrum-techniker-dresden-79531,arbeitnow,2026-05-05T11:49:53.155813+00:00
8af1564dcd41fd338c94121fd4196efa,Business Analyst Mit Schwerpunkt Ux,Envidual,Munich,,CDI,,,Business Analyst,"Design trifft Code, Code trifft Impact: Wir bauen digitale Produkte, die die Zukunft gestalten. Wir sind ein IT-Dienstleister aus München, der sich auf individuelle Softwarelösungen für Unternehmen mit komplexen Strukturen und Prozessen spezialisiert hat. Wir setzen auf agile Methoden und schlanke Teams, um innovative und zukunftssichere digitale Lösungen zu schaffen. Unsere Expertise umfasst diverse regulierte und komplexe Branchen wie Versicherungen, Logistik und dig",1970-01-01,https://www.arbeitnow.com/jobs/companies/envidual/business-analyst-mit-schwerpunkt-ux-munich-352111,arbeitnow,2026-05-05T11:49:53.155813+00:00
4235b7a0e63f42bcd41a2b33400fcf7f,Teamleiter / Team Lead Linux Operations (M/W/D),noris network AG,Nuremberg,,CDI,,,"Management, Team Leader","Die noris network AG steht für innovative, sichere und nachhaltige IT-Lösungen. Mit über 600 engagierten Mitarbeitenden entwickeln wir leistungsstarke Services in den Bereichen Cloud, Datacenter, Network &#x26; Security sowie Managed Applications – betrieben auf einer hochmodernen, mehrfach zertifizierten IT-Infrastruktur mit eigenen Hochsicherheitsrechenzentren. Seit 1993 sind wir kontinuierlich gewachsen und zählen heute zu den führenden IT-Spezialisten in Deutschland. Unser größtes Kapital",1970-01-01,https://www.arbeitnow.com/jobs/companies/noris-network-ag/teamleiter-team-lead-linux-operations-nuremberg-222921,arbeitnow,2026-05-05T11:49:53.155813+00:00
44ca24e578ae7e19130a56cdbd52aea6,Technical Project Engineer Uav Systems,24Industries,Munich,,CDI,,,Project Management,"WHAT WE'RE LOOKING FOR An engineer who takes ownership. Not a coordinator, not a status reporter — someone who stays in the technical trenches and uses project management to accelerate execution. You own two things, end-to-end: timeline visibility and project communication. Tasks YOUR MISSION Build and maintain Gantt-based project timelines track progress, dependencies, and slippage with precision. No surprises, ever.",1970-01-01,https://www.arbeitnow.com/jobs/companies/24industries/technical-project-engineer-uav-systems-munich-18021,arbeitnow,2026-05-05T11:49:53.155813+00:00
a2981a67c5796b3521ca1b2778c122bd,Planer Elektrotechnik (M/W/D),PolyTALENT GmbH,Emsdetten,,CDI,,,IT,"Jobbeschreibung PolyTALENT vermittelt direkt an ein wachstumsstarkes Unternehmen in Emsdetten, das seine Planungskompetenz im Bereich Elektrotechnik / TGA weiter ausbaut. Gesucht wird eine fachlich starke Persönlichkeit, die Projekte im Objektbau von der Planung bis zur Inbetriebnahme sicher begleitet. Benefits Flexible Arbeitszeiten für eine verlässliche Vereinbarkeit von Beruf und Privatleben",1970-01-01,https://www.arbeitnow.com/jobs/companies/polytalent-gmbh/planer-elektrotechnik-emsdetten-288059,arbeitnow,2026-05-05T11:49:53.155813+00:00
615a26b50a9fbb440c5f9b02e57feef1,Ingenieur:In  Verfahrenstechnik / Maschinenbau (W/M/D),Valoron GmbH,Garching,,CDI,,,Process Engineering,"Wir entwickeln thermochemische Recycling-Anlagen, die auch gemischte komplexe Abfallfraktionen (Restmüll/Hausmüll, Verbundmaterialien, etc.) stofflich recyceln können. Dazu suchen wir eine:n erfahrene:n Ingenieur:in, die/der eine zentrale Rolle beim Aufbau und der Weiterentwicklung unserer Prozesstechnologie übernimmt. Der Fokus liegt auf praktischer Umsetzung: entwickeln, aufbauen, testen, betreiben und kontinuierlich optimieren. Du übernimmst die technische Verantwortung für einen Teilproze",1970-01-01,https://www.arbeitnow.com/jobs/companies/valoron-gmbh/ingenieurin-verfahrenstechnik-maschinenbau-garching-169994,arbeitnow,2026-05-05T11:49:53.155813+00:00
3aa2709b510c155c4d6bdc1b237624bc,Operativer Einkäufer (M/W/D),K-tronik GmbH,Hamburg,,CDI,,,Sales Engineer,"Projektbeschreibung: Zur Verstärkung unseres Expertenteams bei unserem Kunden aus der Luft-und Raumfahrt Branche suchen wir einen Operativen Einkäufer (m/w/x) in Festanstellung bei K-tronik. Wir freuen uns darauf, Sie persönlich kennen zu lernen - und gemeinsam mit Leidenschaft und Teamgeist an spannenden Projekten und zukunftsweisenden Technologien zu arbeiten. Aufgaben: Kaufmännische Betreuung von Warengruppen sowie Steuerung und Überwachung der Einkaufsprozes",1970-01-01,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/operativer-einkaufer-hamburg-199016,arbeitnow,2026-05-05T11:49:53.155813+00:00
d659e6febde9e597d0940fd4e7b179dd,Professional Services Consultant (M/F/D),Bedford Consulting,Düsseldorf,,REMOTE,,,"Remote, Consulting, Engineering","An exciting opportunity has opened within our Professional Services Team in the DACH region for a Professional Services Consultant role. This is a full-time position. You will directly contribute to high-quality delivery, customer success, and Bedford’s reputation for excellence across EMEA. You’ll act as a strategic partner to our customers, helping them modernise planning, optimise processes, and realise the full power of the Anaplan platform. Reports to:</stron",1970-01-01,https://www.arbeitnow.com/jobs/companies/bedford-consulting/professional-services-consultant-dusseldorf-138613,arbeitnow,2026-05-05T11:49:53.155813+00:00
fee8d4a57be2c1f753bf0912eda9927a,Mitarbeiter/In Buchhaltung (M/W/D),Otto Golze & Söhne GmbH,Emmerthal,,CDI,,,Finance,Wir sind Otto Golze &#x26; Söhne – ein traditionsreiches Familienunternehmen mit über 150 Jahren Erfahrung. Unser Sortiment reicht von Türmatten über moderne Teppiche bis hin zu Naturfaser-Bodenbelägen und Badmatten. Neben dem stationären Handel sind wir auch im Onlinegeschäft erfolgreich und vertreiben starke Marken wie JOOP! und SCHÖNER WOHNEN. Aufgaben Deine Aufgaben bei uns: Bearbeitung der Debitoren- und Kreditorenbuchhaltung Durchfü,1970-01-01,https://www.arbeitnow.com/jobs/companies/otto-golze-sohne-gmbh/mitarbeiter-in-buchhaltung-emmerthal-233462,arbeitnow,2026-05-05T11:49:53.155813+00:00
2b2c39f31b168c54ce0bf8a126c27e63,Anaplan Model Builder (M/F/D),Bedford Consulting,Düsseldorf,,REMOTE,,,"Remote, Consulting, Engineering","An exciting opportunity has opened within our Professional Services Team in the DACH region for a Model Builder role. This is a full-time position. This role is aimed at professionals working close to business processes – for example in controlling, FP&#x26;A, or data/analytics – who want to move into a consulting environment and work on how these processes are structured and implemented in systems. Experience with Anaplan or comparable platforms is a plus, not a requirement. <s",1970-01-01,https://www.arbeitnow.com/jobs/companies/bedford-consulting/anaplan-model-builder-dusseldorf-210735,arbeitnow,2026-05-05T11:49:53.155813+00:00
ec8a3bffa5f43b7953a8529658689992,Freelance Senior Ai Product Manager,nexamind GmbH,Berlin,,REMOTE,,,"Remote, Product Management","We’re hiring a Freelance Senior AI Product Manager to turn messy real-world problems into working GenAI solutions. This is a hands-on role at the intersection of product, delivery, and customer collaboration. You’ll work directly with users, clients, engineers, and stakeholders to scope problems, shape solutions, and ship AI products in complex, ambiguous environments. You’ll own the full journey from discovery to delivery — not just the roadmap. We’re looking for",1970-01-01,https://www.arbeitnow.com/jobs/companies/nexamind-gmbh/freelance-senior-ai-product-manager-berlin-73613,arbeitnow,2026-05-05T11:49:53.155813+00:00
622adb08998fb3701e5a84b8ad264d93,Digital Marketing & Content Werkstudent:In (M/W/D) 100% Remote,ciconia Systems GmbH,Mannheim,,REMOTE,,,"Remote, Marketing Manager","Bock auf echten Impact im wachsenden KI-Startup? Öffentliche Ausschreibungen sind ein 400-Milliarden-Euro-Markt – und einer der letzten großen Bereiche, der gerade erst digitalisiert wird. Wir sind Vergabepilot AI: Eine KI-gestützte SaaS-Plattform, die mittelständischen Unternehmen hilft, genau die richtigen Aufträge zu finden. Unser Team ist klein, unser Wachstum stark. Als Werkstudent:in arbeitest du direkt mit der Marketingleitung zusammen und baust den Wachstum",1970-01-01,https://www.arbeitnow.com/jobs/companies/ciconia-systems-gmbh/digital-marketing-content-werkstudentin-100-remote-mannheim-442319,arbeitnow,2026-05-05T11:49:53.155813+00:00
73dbfb8edcbe843341229c50edf16744,It-Systemadministrator (M/W/D),Reh Kendermann GmbH Weinkellerei,Bingen,,CDI,,,System and Network Administration,"Die Reh Kendermann GmbH Weinkellerei ist eine der größten und modernsten Weinkellereien in Deutschland, gleichermaßen bekannt für hochwertige Markenweine und Premium-Eigenmarken. Zur Realisierung unserer zukünftigen Ziele in Deutschland suchen wir an unserem Standort in Bingen zum nächstmöglichen Zeitpunkt in Vollzeit eine*n IT- Systemadministrator*in (m/w/d) Aufgaben Überwachung, Betreuung und Optimierung der internen IT-Infrastruktur <l",1970-01-01,https://www.arbeitnow.com/jobs/companies/reh-kendermann-gmbh-weinkellerei/it-systemadministrator-bingen-471961,arbeitnow,2026-05-05T11:49:53.155813+00:00
03c0dd44523b928880357df608270bfd,Finanzbuchhalter (M/W/D),Alte Försterei /1. FC Union Berlin e.V.,Berlin,,CDI,,,Finance,"Aufgaben DEINE AUFGABEN: Debitoren-, Kreditoren- und Sachkontenbuchhaltung einschließlich Stammdatenpflege, Rechnungslegung, Verbuchen und Abstimmen Anlagenbuchhaltung Bearbeitung von Reisekosten- und Auslagenerstattungen Importieren und Buchen der Kassen- und Bankbewegungen Erstellung von Auswertungen und Statistiken Schriftverkehr mit Auftraggebern, Kunden, Lieferanten sowie Behörden und Verbänden Mitwirkung bei Mon",1970-01-01,https://www.arbeitnow.com/jobs/companies/alte-forsterei-1-fc-union-berlin-ev/finanzbuchhalter-berlin-368148,arbeitnow,2026-05-05T11:49:53.155813+00:00
382b3c7363917e649c65f7ded6730cc3,Working Student - It (M/W/D),ABSORA GmbH,Berlin,,CDI,,,IT,"We are ABSORA – a deep-green tech startup in Berlin whose technologies are rewriting the rules of the game for noise and vibration control. Our HSA3 material isn't just a promise for the future – it's a revolution in lightweight construction, acoustics, and filtration: light, incredibly strong, and acoustically brilliant, as it absorbs airborne sound and vibrations. It's also inexpensive to produce and extremely environmentally friendly. This protects health, the environment, and your peace o",1970-01-01,https://www.arbeitnow.com/jobs/companies/absora-gmbh/working-student-it-berlin-404870,arbeitnow,2026-05-05T11:49:53.155813+00:00
02b938b28350b430da119547a4bddd66,Senior/ Lead Cloud Engineer,Steadman & Chase,Düsseldorf,,CDI,,,Software Development,"We have an exciting opportunity with one of our global leading clients. They are looking for a skilled cloud software engineer to join their Cloud Transformation &#x26; System Engineering team, supporting clients on their end-to-end cloud journeys. Aufgaben As a Senior Cloud Software Engineer, you will contribute across the entire lifecycle of client projects, from initiation through to go-live. You will play a key role in designing adaptable cloud architectures in agile envir",1970-01-01,https://www.arbeitnow.com/jobs/companies/steadman-chase/senior-lead-cloud-engineer-dusseldorf-291991,arbeitnow,2026-05-05T11:49:53.155813+00:00
d635ae270daffc85e79e325571cb1188,Trainee Immobilienentwicklung (M/W/D) (18-24 Monate),Cirrus Real Estate GmbH,Berlin,,CDI,,,"Training, Development","Die Cirrus Real Estate GmbH ist ein etabliertes und gleichzeitig dynamisches Immobilienunternehmen in Berlin. Als Bestandshalter und Entwickler konzentrieren wir uns auf den Erwerb, die Entwicklung und Vermietung von Wohn- und Gewerbeimmobilien. Wir scheuen uns nicht vor komplexen Sachverhalten, sind kreativ in der Lösungsfindung, profitieren von einer schnellen Entscheidungsfindung und zeichnen uns durch Fleiß und Einsatz aus. Du brennst für Immobilien und willst nicht nur zusc",1970-01-01,https://www.arbeitnow.com/jobs/companies/cirrus-real-estate-gmbh/trainee-immobilienentwicklung-18-24-monate-berlin-296069,arbeitnow,2026-05-05T11:49:53.155813+00:00
9c4ae74d2976c7e96abfc0e7f3796d24,Senior Performance Marketing Manager (M/W/D) – Mit Perspektive Team Lead,Eventinc GmbH,Hamburg,,CDI,,,Marketing and Communication,"Worum gehts? Du bringst unser Marketing auf das nächste Level – mit klarem Fokus auf Performance, Pipeline und messbares Wachstum. Dabei arbeitest Du operativ tief im Performance Marketing und entwickelst Dich gleichzeitig Schritt für Schritt in eine Team Lead Rolle. Gemeinsam mit uns baust Du Marketing als echten Wachstumstreiber weiter aus: datengetrieben, sales-nah und mit echtem Impact auf unseren Unternehmenserfolg. Deine Rolle Du verantwortest unser",1970-01-01,https://www.arbeitnow.com/jobs/companies/eventinc-gmbh/senior-performance-marketing-manager-mit-perspektive-team-lead-hamburg-103912,arbeitnow,2026-05-05T11:49:53.155813+00:00
